,Article,rev_id,page_id,user,timestamp,Quality,article_type
311,Manchester Mark 1,491331586,479126,Tysto,2012-05-08T07:03:29Z,FA,Good
312,Manchester Mark 1,491331556,479126,Tysto,2012-05-08T07:03:01Z,FA,Good
313,Manchester Mark 1,467949211,479126,97.126.167.131,2011-12-27T18:28:50Z,FA,Good
314,Manchester Mark 1,467948981,479126,97.126.167.131,2011-12-27T18:26:57Z,FA,Good
315,Manchester Mark 1,462919652,479126,Arthur Rubin,2011-11-28T16:53:34Z,FA,Good
316,Manchester Mark 1,462914744,479126,72.21.98.76,2011-11-28T16:18:46Z,FA,Good
317,Manchester Mark 1,454265981,479126,Art LaPella,2011-10-06T17:59:38Z,FA,Good
318,Manchester Mark 1,406800253,479126,Lamp301,2011-01-09T02:45:21Z,FA,Good
319,Manchester Mark 1,402013941,479126,VeblenBot,2010-12-12T20:47:46Z,FA,Good
320,Manchester Mark 1,392368071,479126,SineBot,2010-10-23T07:59:23Z,FA,Good
321,Manchester Mark 1,392367937,479126,86.161.154.28,2010-10-23T07:58:13Z,FA,Good
322,Manchester Mark 1,379170536,479126,Ulterion,2010-08-16T06:01:13Z,FA,Good
323,Manchester Mark 1,374535674,479126,ReallyNiceGuy,2010-07-20T18:34:46Z,FA,Good
324,Manchester Mark 1,372735812,479126,Antares5245,2010-07-10T12:36:42Z,FA,Good
325,Manchester Mark 1,372735414,479126,Antares5245,2010-07-10T12:31:59Z,FA,Good
326,Manchester Mark 1,340678562,479126,Grabba,2010-01-29T07:13:59Z,FA,Good
327,Manchester Mark 1,336608457,479126,PolarYukon,2010-01-08T15:28:42Z,FA,Good
328,Manchester Mark 1,334699751,479126,77.57.214.157,2009-12-29T09:15:50Z,FA,Good
329,Manchester Mark 1,334699691,479126,77.57.214.157,2009-12-29T09:15:00Z,FA,Good
330,Manchester Mark 1,332376942,479126,99.11.160.111,2009-12-17T21:51:24Z,FA,Good
331,Manchester Mark 1,294057855,479126,VeblenBot,2009-06-03T00:02:20Z,FA,Good
332,Manchester Mark 1,293050896,479126,Arthur Rubin,2009-05-29T07:45:17Z,FA,Good
333,Manchester Mark 1,293046424,479126,121.7.203.64,2009-05-29T07:00:44Z,FA,Good
334,Manchester Mark 1,287555259,479126,Magioladitis,2009-05-03T01:15:29Z,FA,Good
335,Manchester Mark 1,271425173,479126,Graeme Bartlett,2009-02-17T21:28:42Z,FA,Good
336,Manchester Mark 1,271374190,479126,88.109.44.130,2009-02-17T17:22:24Z,FA,Good
337,Manchester Mark 1,248256400,479126,64.20.186.2,2008-10-28T19:48:15Z,FA,Good
338,Manchester Mark 1,231986726,479126,King of Hearts,2008-08-14T22:10:04Z,FA,Good
339,Manchester Mark 1,224158441,479126,Andy Christ,2008-07-07T16:13:42Z,FA,Good
340,Manchester Mark 1,224156333,479126,Andy Christ,2008-07-07T16:01:39Z,FA,Good
341,Manchester Mark 1,208738839,479126,Arthur Rubin,2008-04-28T12:33:14Z,FA,Good
342,Manchester Mark 1,208717292,479126,Tw3435,2008-04-28T09:14:21Z,FA,Good
343,Manchester Mark 1,196866923,479126,Numerao,2008-03-08T22:18:57Z,FA,Good
344,Manchester Mark 1,196863617,479126,VeblenBot,2008-03-08T22:02:54Z,FA,Good
345,Manchester Mark 1,167151218,479126,Amake,2007-10-26T04:38:25Z,FA,Good
346,Manchester Mark 1,167151054,479126,69.107.130.209,2007-10-26T04:37:09Z,FA,Good
347,Manchester Mark 1,163001511,479126,Dicklyon,2007-10-08T02:38:44Z,FA,Good
348,Manchester Mark 1,162999805,479126,Banyan,2007-10-08T02:28:37Z,FA,Good
349,Manchester Mark 1,154455353,479126,Dicklyon,2007-08-29T20:40:35Z,FA,Good
350,Manchester Mark 1,154404853,479126,Georgia guy,2007-08-29T15:31:50Z,FA,Good
351,Manchester Mark 1,154364294,479126,Efansay,2007-08-29T11:10:02Z,FA,Good
352,Manchester Mark 1,150777715,479126,Dicklyon,2007-08-12T15:29:37Z,FA,Good
353,Manchester Mark 1,150733046,479126,Brusegadi,2007-08-12T08:38:59Z,FA,Good
354,Manchester Mark 1,150723557,479126,Dicklyon,2007-08-12T06:56:44Z,FA,Good
355,Manchester Mark 1,150723430,479126,Dicklyon,2007-08-12T06:55:33Z,FA,Good
356,Manchester Mark 1,150722883,479126,Brusegadi,2007-08-12T06:50:01Z,FA,Good
357,Manchester Mark 1,150718812,479126,Brusegadi,2007-08-12T06:07:36Z,FA,Good
358,Manchester Mark 1,144018903,479126,Altenmann,2007-07-11T18:52:50Z,FA,Good
359,Manchester Mark 1,143834204,479126,Java7837,2007-07-10T22:06:37Z,FA,Good
360,Manchester Mark 1,136025092,479126,Astroguy2,2007-06-05T10:00:15Z,FA,Good
361,Manchester Mark 1,135511547,479126,Lambiam,2007-06-03T08:48:20Z,FA,Good
362,Manchester Mark 1,133159389,479126,156.34.20.128,2007-05-24T12:36:39Z,FA,Good
363,Manchester Mark 1,131151693,479126,Geometry guy,2007-05-15T22:22:10Z,FA,Good
364,Manchester Mark 1,131138117,479126,Cronholm144,2007-05-15T21:24:00Z,FA,Good
365,Manchester Mark 1,130630894,479126,PrimeFan,2007-05-13T22:02:47Z,FA,Good
366,Manchester Mark 1,130607276,479126,Anton Mravcek,2007-05-13T20:10:53Z,FA,Good
367,Manchester Mark 1,127436420,479126,Java7837,2007-05-01T15:22:24Z,FA,Good
368,Manchester Mark 1,92293138,479126,Thefuguestate,2006-12-05T20:23:06Z,FA,Good
369,Manchester Mark 1,92293029,479126,Thefuguestate,2006-12-05T20:22:40Z,FA,Good
370,Manchester Mark 1,65840913,479126,Anton Mravcek,2006-07-25T21:53:37Z,FA,Good
371,Manchester Mark 1,65817914,479126,159.90.161.23,2006-07-25T19:50:48Z,FA,Good
372,Manchester Mark 1,31046930,479126,88.109.51.103,2005-12-12T13:42:26Z,FA,Good
373,Manchester Mark 1,24473911,479126,Zanaq,2005-10-01T11:28:32Z,FA,Good
374,Manchester Mark 1,24349851,479126,4pq1injbok,2005-09-29T22:00:20Z,FA,Good
375,Manchester Mark 1,24335779,479126,Zanaq,2005-09-29T18:29:04Z,FA,Good
376,Manchester Mark 1,16323529,479126,Jay,2005-02-01T14:59:05Z,FA,Good
377,Manchester Mark 1,9859085,479126,Sjorford,2005-01-21T21:53:35Z,FA,Good
378,Manchester Mark 1,9541667,479126,Dbenbenn,2005-01-21T20:37:09Z,FA,Good
379,Manchester Mark 1,9539785,479126,Sjorford,2005-01-21T16:25:01Z,FA,Good
380,Manchester Mark 1,9533901,479126,Dbenbenn,2005-01-21T16:04:29Z,FA,Good
381,Manchester Mark 1,9533437,479126,Sjorford,2005-01-21T15:01:52Z,FA,Good
382,Manchester Mark 1,9532160,479126,Georgia guy,2005-01-20T23:18:51Z,FA,Good
383,Manchester Mark 1,9514647,479126,Georgia guy,2005-01-18T23:05:53Z,FA,Good
384,Manchester Mark 1,9468387,479126,Template namespace initialisation script,2004-06-04T05:19:38Z,FA,Good
385,Manchester Mark 1,3911171,479126,Docu,2004-04-02T18:28:00Z,FA,Good
386,Manchester Mark 1,3026192,479126,Dpbsmith,2004-03-14T02:26:43Z,FA,Good
387,Manchester Mark 1,2756114,479126,Dpbsmith,2004-03-14T02:17:11Z,FA,Good
388,Manchester Mark 1,2756013,479126,Jay,2004-02-20T23:07:20Z,FA,Good
389,NeXT,844288953,208167,Arthur Rubin (alternate),2018-06-03T23:33:51Z,FA,Good
390,NeXT,842615112,208167,Dthomsen8,2018-05-23T15:25:18Z,FA,Good
391,NeXT,778224266,208167,Wbm1058,2017-05-01T20:40:54Z,FA,Good
392,NeXT,778223016,208167,Bobby Jacobs,2017-05-01T20:33:00Z,FA,Good
393,NeXT,778154151,208167,Arthur Rubin,2017-05-01T13:25:46Z,FA,Good
394,NeXT,778046107,208167,Bobby Jacobs,2017-04-30T20:49:29Z,FA,Good
395,NeXT,776967605,208167,Wbm1058,2017-04-24T13:00:59Z,FA,Good
396,NeXT,776851432,208167,RMCD bot,2017-04-23T18:01:27Z,FA,Good
397,NeXT,765602598,208167,Jenks24,2017-02-15T10:04:46Z,FA,Good
398,NeXT,763765000,208167,RMCD bot,2017-02-05T03:31:10Z,FA,Good
399,NeXT,664739932,208167,JoeSperrazza,2015-05-30T18:27:45Z,FA,Good
400,NeXT,664732973,208167,SineBot,2015-05-30T17:29:01Z,FA,Good
401,NeXT,664732823,208167,99.90.196.227,2015-05-30T17:27:51Z,FA,Good
402,NeXT,663929051,208167,JoeSperrazza,2015-05-25T09:56:37Z,FA,Good
403,NeXT,663925754,208167,JoeSperrazza,2015-05-25T09:19:47Z,FA,Good
404,NeXT,663609610,208167,99.90.196.227,2015-05-23T00:17:27Z,FA,Good
405,NeXT,663609585,208167,99.90.196.227,2015-05-23T00:17:11Z,FA,Good
406,NeXT,624346777,208167,Arthur Rubin,2014-09-05T23:01:39Z,FA,Good
407,NeXT,624292187,208167,SineBot,2014-09-05T14:16:09Z,FA,Good
408,NeXT,624292041,208167,129.2.129.238,2014-09-05T14:14:59Z,FA,Good
409,NeXT,616496486,208167,Arthur Rubin,2014-07-11T08:19:08Z,FA,Good
410,NeXT,615902853,208167,Wtmitchell,2014-07-07T04:00:08Z,FA,Good
411,NeXT,590768799,208167,DMacks,2014-01-15T04:05:33Z,FA,Good
412,NeXT,590767986,208167,76.171.69.201,2014-01-15T03:57:23Z,FA,Good
413,NeXT,587031893,208167,SineBot,2013-12-21T00:28:49Z,FA,Good
414,NeXT,587031810,208167,67.182.153.76,2013-12-21T00:27:38Z,FA,Good
415,NeXT,571891868,208167,DoorsAjar,2013-09-07T09:06:16Z,FA,Good
416,NeXT,571876102,208167,SineBot,2013-09-07T05:08:55Z,FA,Good
417,NeXT,571876015,208167,75.221.205.44,2013-09-07T05:07:44Z,FA,Good
418,NeXT,564743968,208167,RMCD bot,2013-07-18T04:43:18Z,FA,Good
419,NeXT,557250444,208167,Link5794,2013-05-28T23:37:37Z,FA,Good
420,NeXT,553416110,208167,Arthur Rubin,2013-05-03T23:05:14Z,FA,Good
421,NeXT,553415738,208167,Arthur Rubin,2013-05-03T23:01:41Z,FA,Good
422,NeXT,553405031,208167,Frietjes,2013-05-03T21:22:22Z,FA,Good
423,NeXT,547261776,208167,83.251.27.165,2013-03-27T13:44:09Z,FA,Good
424,NeXT,534120949,208167,Bcharles,2013-01-21T06:10:09Z,FA,Good
425,NeXT,510314114,208167,Koavf,2012-09-01T18:46:01Z,FA,Good
426,NeXT,463447429,208167,Akhipill,2011-12-01T05:02:14Z,FA,Good
427,NeXT,463447302,208167,69.123.240.114,2011-12-01T05:01:33Z,FA,Good
428,NeXT,463447054,208167,69.123.240.114,2011-12-01T04:59:50Z,FA,Good
429,NeXT,443356127,208167,LVTDUDE,2011-08-06T15:02:34Z,FA,Good
430,NeXT,443353931,208167,LVTDUDE,2011-08-06T14:44:26Z,FA,Good
431,NeXT,415605259,208167,203.10.68.27,2011-02-24T00:27:07Z,FA,Good
432,NeXT,408438642,208167,Dreadstar,2011-01-17T18:59:11Z,FA,Good
433,NeXT,408437956,208167,66.30.188.118,2011-01-17T18:55:23Z,FA,Good
434,NeXT,403272633,208167,Wasted Time R,2010-12-20T01:28:02Z,FA,Good
435,NeXT,399520559,208167,Sphilbrick,2010-11-29T14:18:04Z,FA,Good
436,NeXT,399505262,208167,Arthur Rubin,2010-11-29T12:09:40Z,FA,Good
437,NeXT,399499685,208167,Thoroughgoodness,2010-11-29T11:12:01Z,FA,Good
438,NeXT,399497013,208167,Arthur Rubin,2010-11-29T10:43:54Z,FA,Good
439,NeXT,399495426,208167,Arthur Rubin,2010-11-29T10:26:09Z,FA,Good
440,NeXT,399493233,208167,Thoroughgoodness,2010-11-29T10:01:45Z,FA,Good
441,NeXT,399493138,208167,Thoroughgoodness,2010-11-29T10:00:23Z,FA,Good
442,NeXT,399492229,208167,Arthur Rubin,2010-11-29T09:48:23Z,FA,Good
443,NeXT,399491292,208167,Thoroughgoodness,2010-11-29T09:36:40Z,FA,Good
444,NeXT,379622747,208167,155.100.201.56,2010-08-18T18:06:59Z,FA,Good
445,NeXT,376640349,208167,SineBot,2010-08-01T20:10:59Z,FA,Good
446,NeXT,376640162,208167,74.105.140.247,2010-08-01T20:09:47Z,FA,Good
447,NeXT,376141829,208167,Arthur Rubin,2010-07-29T19:46:25Z,FA,Good
448,NeXT,376104239,208167,155.100.201.56,2010-07-29T15:31:10Z,FA,Good
449,NeXT,375781980,208167,Jenlight,2010-07-27T19:16:13Z,FA,Good
450,NeXT,373507966,208167,The Tetrast,2010-07-14T20:55:31Z,FA,Good
451,NeXT,373504777,208167,DrRevXyzzy,2010-07-14T20:35:57Z,FA,Good
452,NeXT,373504268,208167,DrRevXyzzy,2010-07-14T20:32:40Z,FA,Good
453,NeXT,373503905,208167,DrRevXyzzy,2010-07-14T20:30:42Z,FA,Good
454,NeXT,373501502,208167,The Tetrast,2010-07-14T20:17:03Z,FA,Good
455,NeXT,373499054,208167,The Tetrast,2010-07-14T20:01:23Z,FA,Good
456,NeXT,373498603,208167,Arthur Rubin,2010-07-14T19:58:36Z,FA,Good
457,NeXT,373497517,208167,DrRevXyzzy,2010-07-14T19:50:35Z,FA,Good
458,NeXT,373497039,208167,The Tetrast,2010-07-14T19:47:22Z,FA,Good
459,NeXT,373496931,208167,DrRevXyzzy,2010-07-14T19:46:43Z,FA,Good
460,NeXT,373496787,208167,The Tetrast,2010-07-14T19:45:47Z,FA,Good
461,NeXT,373495249,208167,DrRevXyzzy,2010-07-14T19:35:45Z,FA,Good
462,NeXT,373494492,208167,Arthur Rubin,2010-07-14T19:30:52Z,FA,Good
463,NeXT,373493870,208167,Arthur Rubin,2010-07-14T19:26:51Z,FA,Good
464,NeXT,373492729,208167,DrRevXyzzy,2010-07-14T19:19:08Z,FA,Good
465,NeXT,373491862,208167,The Tetrast,2010-07-14T19:13:04Z,FA,Good
466,NeXT,373491635,208167,SineBot,2010-07-14T19:11:35Z,FA,Good
467,NeXT,373491588,208167,DrRevXyzzy,2010-07-14T19:11:19Z,FA,Good
468,NeXT,373490098,208167,The Tetrast,2010-07-14T19:01:56Z,FA,Good
469,NeXT,373314604,208167,Jusdafax,2010-07-13T19:46:08Z,FA,Good
470,NeXT,373307298,208167,DrRevXyzzy,2010-07-13T19:01:22Z,FA,Good
471,NeXT,372686413,208167,The Tetrast,2010-07-10T03:25:39Z,FA,Good
472,NeXT,372132767,208167,The Tetrast,2010-07-07T01:13:42Z,FA,Good
473,NeXT,372117692,208167,Jenlight,2010-07-06T23:12:14Z,FA,Good
474,NeXT,368524363,208167,The Tetrast,2010-06-17T03:23:48Z,FA,Good
475,NeXT,368475228,208167,205.118.152.28,2010-06-16T22:00:42Z,FA,Good
476,NeXT,368471216,208167,SineBot,2010-06-16T21:41:22Z,FA,Good
477,NeXT,368471081,208167,205.118.152.28,2010-06-16T21:40:38Z,FA,Good
478,NeXT,356722940,208167,Tide rolls,2010-04-18T04:16:18Z,FA,Good
479,NeXT,356721565,208167,SineBot,2010-04-18T04:03:49Z,FA,Good
480,NeXT,356721533,208167,92.0.132.116,2010-04-18T04:03:33Z,FA,Good
481,NeXT,351156397,208167,SineBot,2010-03-21T13:23:24Z,FA,Good
482,NeXT,351156354,208167,98.202.153.227,2010-03-21T13:23:02Z,FA,Good
483,NeXT,336608364,208167,PolarYukon,2010-01-08T15:28:00Z,FA,Good
484,NeXT,321488255,208167,AnomieBOT,2009-10-23T00:39:22Z,FA,Good
485,NeXT,317400468,208167,Rick Block,2009-10-02T02:14:45Z,FA,Good
486,NeXT,314177065,208167,198.240.130.75,2009-09-15T20:01:06Z,FA,Good
487,NeXT,314086939,208167,DrRevXyzzy,2009-09-15T12:00:15Z,FA,Good
488,NeXT,314084674,208167,DrRevXyzzy,2009-09-15T11:44:41Z,FA,Good
489,NeXT,312244802,208167,The Tetrast,2009-09-06T20:38:11Z,FA,Good
490,NeXT,311932938,208167,The Tetrast,2009-09-05T00:56:21Z,FA,Good
491,NeXT,311856604,208167,The Tetrast,2009-09-04T16:26:06Z,FA,Good
492,NeXT,311852828,208167,The Tetrast,2009-09-04T16:02:21Z,FA,Good
493,NeXT,311849771,208167,The Tetrast,2009-09-04T15:42:20Z,FA,Good
494,NeXT,311794307,208167,DrRevXyzzy,2009-09-04T07:11:32Z,FA,Good
495,NeXT,297926221,208167,Blah42b10,2009-06-22T15:09:00Z,FA,Good
496,NeXT,296287197,208167,96.235.179.6,2009-06-14T03:21:36Z,FA,Good
497,NeXT,287553952,208167,Magioladitis,2009-05-03T01:06:26Z,FA,Good
498,NeXT,286276334,208167,The Tetrast,2009-04-26T18:49:37Z,FA,Good
499,NeXT,286239773,208167,Bonadea,2009-04-26T15:13:35Z,FA,Good
500,NeXT,286226437,208167,The Tetrast,2009-04-26T13:34:17Z,FA,Good
501,NeXT,286199093,208167,Bonadea,2009-04-26T09:16:13Z,FA,Good
502,NeXT,266333257,208167,The Tetrast,2009-01-25T16:23:50Z,FA,Good
503,NeXT,256852975,208167,Sesshomaru,2008-12-09T16:26:08Z,FA,Good
504,NeXT,256813195,208167,SineBot,2008-12-09T11:09:17Z,FA,Good
505,NeXT,256813107,208167,Vighnaraja,2008-12-09T11:08:08Z,FA,Good
506,NeXT,252022559,208167,Graeme Bartlett,2008-11-15T21:02:20Z,FA,Good
507,NeXT,238579254,208167,Dank,2008-09-15T13:45:53Z,FA,Good
508,NeXT,238311897,208167,24.129.232.215,2008-09-14T07:18:30Z,FA,Good
509,NeXT,233372558,208167,Rick Block,2008-08-21T18:13:34Z,FA,Good
510,NeXT,233050079,208167,SineBot,2008-08-20T04:51:09Z,FA,Good
511,NeXT,233049965,208167,67.158.75.97,2008-08-20T04:50:04Z,FA,Good
512,NeXT,232031931,208167,24.129.233.22,2008-08-15T03:21:50Z,FA,Good
513,NeXT,232031812,208167,24.129.233.22,2008-08-15T03:21:00Z,FA,Good
514,NeXT,232031436,208167,24.129.233.22,2008-08-15T03:18:15Z,FA,Good
515,NeXT,229929523,208167,SineBot,2008-08-05T06:01:13Z,FA,Good
516,NeXT,229929419,208167,67.158.73.226,2008-08-05T06:00:06Z,FA,Good
517,NeXT,229121527,208167,72.194.101.164,2008-07-31T23:29:42Z,FA,Good
518,NeXT,226048888,208167,Gwernol,2008-07-16T16:29:28Z,FA,Good
519,NeXT,226046979,208167,158.180.192.10,2008-07-16T16:19:58Z,FA,Good
520,NeXT,224158482,208167,Andy Christ,2008-07-07T16:13:55Z,FA,Good
521,NeXT,224156738,208167,Andy Christ,2008-07-07T16:03:59Z,FA,Good
522,NeXT,221925347,208167,24.129.237.34,2008-06-26T18:38:27Z,FA,Good
523,NeXT,221925187,208167,24.129.237.34,2008-06-26T18:37:30Z,FA,Good
524,NeXT,221924713,208167,24.129.237.34,2008-06-26T18:35:04Z,FA,Good
525,NeXT,221267342,208167,SineBot,2008-06-23T19:53:50Z,FA,Good
526,NeXT,221267064,208167,99.137.4.37,2008-06-23T19:52:36Z,FA,Good
527,NeXT,209447979,208167,SineBot,2008-05-01T13:08:27Z,FA,Good
528,NeXT,209447853,208167,204.116.245.241,2008-05-01T13:07:22Z,FA,Good
529,NeXT,201266949,208167,SineBot,2008-03-27T06:46:43Z,FA,Good
530,NeXT,201266797,208167,24.137.207.191,2008-03-27T06:45:37Z,FA,Good
531,NeXT,201264590,208167,SineBot,2008-03-27T06:29:27Z,FA,Good
532,NeXT,201264420,208167,24.137.207.191,2008-03-27T06:28:24Z,FA,Good
533,NeXT,194839627,208167,SineBot,2008-02-29T05:43:57Z,FA,Good
534,NeXT,194839464,208167,Rds865,2008-02-29T05:42:29Z,FA,Good
535,NeXT,188980501,208167,Jamesontai,2008-02-04T07:15:55Z,FA,Good
536,NeXT,155325756,208167,Rick Block,2007-09-03T01:58:19Z,FA,Good
537,NeXT,155321614,208167,200.106.114.86,2007-09-03T01:28:17Z,FA,Good
538,NeXT,144018998,208167,Altenmann,2007-07-11T18:53:16Z,FA,Good
539,NeXT,143835457,208167,Java7837,2007-07-10T22:13:18Z,FA,Good
540,NeXT,143587009,208167,PennaBoy,2007-07-09T21:36:43Z,FA,Good
541,NeXT,136333069,208167,BetacommandBot,2007-06-06T11:37:06Z,FA,Good
542,NeXT,133532244,208167,81.235.197.108,2007-05-26T00:03:18Z,FA,Good
543,NeXT,130630950,208167,PrimeFan,2007-05-13T22:03:03Z,FA,Good
544,NeXT,130607364,208167,Anton Mravcek,2007-05-13T20:11:11Z,FA,Good
545,NeXT,127572528,208167,84.66.113.154,2007-05-02T01:17:36Z,FA,Good
546,NeXT,127436550,208167,Java7837,2007-05-01T15:22:59Z,FA,Good
547,NeXT,112656576,208167,Sbrools,2007-03-04T21:55:50Z,FA,Good
548,NeXT,54549923,208167,68.109.204.104,2006-05-22T16:41:04Z,FA,Good
549,NeXT,37740640,208167,DanielCD,2006-02-01T22:18:21Z,FA,Good
550,NeXT,37740527,208167,DanielCD,2006-02-01T22:17:34Z,FA,Good
551,NeXT,32881548,208167,J•A•K,2005-12-27T15:27:15Z,FA,Good
552,NeXT,27433041,208167,59.183.58.191,2005-11-05T09:05:36Z,FA,Good
553,NeXT,27432977,208167,59.183.58.191,2005-11-05T09:04:14Z,FA,Good
554,NeXT,27432806,208167,59.183.58.191,2005-11-05T09:00:49Z,FA,Good
555,NeXT,25256491,208167,4pq1injbok,2005-10-11T05:47:44Z,FA,Good
556,NeXT,25183552,208167,24.118.230.154,2005-10-10T06:51:17Z,FA,Good
557,NeXT,19480333,208167,86.133.144.138,2005-07-24T02:23:48Z,FA,Good
558,NeXT,16090216,208167,209.205.27.166,2005-06-22T15:39:24Z,FA,Good
559,NeXT,15630645,208167,209.205.27.166,2005-06-22T15:38:14Z,FA,Good
560,NeXT,15630584,208167,Violetriga,2005-05-12T20:39:22Z,FA,Good
561,NeXT,13624362,208167,Sj,2005-05-12T20:38:21Z,FA,Good
562,NeXT,13624311,208167,Sj,2005-05-12T20:31:42Z,FA,Good
563,NeXT,13624006,208167,Gdr,2005-04-29T14:27:01Z,FA,Good
564,NeXT,12975272,208167,Gdr,2005-04-29T14:14:37Z,FA,Good
565,NeXT,12974880,208167,Violetriga,2005-04-28T12:26:29Z,FA,Good
566,NeXT,12927573,208167,Fredrik,2005-04-27T16:53:24Z,FA,Good
567,NeXT,12890020,208167,Jshadias,2005-04-26T13:51:10Z,FA,Good
568,NeXT,12837945,208167,Jonathunder,2005-04-25T18:36:23Z,FA,Good
569,NeXT,12802402,208167,Radiant!,2005-04-25T17:31:48Z,FA,Good
570,NeXT,12800105,208167,Noe,2005-04-25T09:00:43Z,FA,Good
571,NeXT,12786614,208167,Radiant!,2005-04-25T08:38:36Z,FA,Good
572,NeXT,12786112,208167,Radiant!,2005-04-25T08:37:18Z,FA,Good
573,NeXT,12786077,208167,Noe,2005-04-25T07:44:43Z,FA,Good
574,NeXT,12784991,208167,PBS,2005-04-24T21:27:03Z,FA,Good
575,NeXT,12764432,208167,Georgia guy,2005-04-24T20:04:23Z,FA,Good
576,NeXT,12761768,208167,Georgia guy,2005-04-24T20:04:10Z,FA,Good
577,NeXT,12761763,208167,66.245.127.59,2004-10-12T22:28:12Z,FA,Good
578,NeXT,6532553,208167,Template namespace initialisation script,2004-06-04T05:19:15Z,FA,Good
579,NeXT,3911142,208167,Docu,2004-04-02T18:28:17Z,FA,Good
580,NeXT,3026197,208167,Docu,2004-03-19T07:22:25Z,FA,Good
581,NeXT,2827763,208167,PrimeFan,2004-03-18T22:00:02Z,FA,Good
582,NeXT,2822745,208167,Docu,2003-11-26T20:48:40Z,FA,Good
583,NeXT,1822060,208167,AxelBoldt,2003-11-25T01:59:57Z,FA,Good
584,NeXT,1810031,208167,AxelBoldt,2003-11-25T01:59:43Z,FA,Good
585,NeXT,1810030,208167,217.158.106.24,2003-04-10T06:47:07Z,FA,Good
586,Delrina,844288990,571982,Arthur Rubin (alternate),2018-06-03T23:34:08Z,FA,Good
587,Delrina,842615282,571982,Dthomsen8,2018-05-23T15:26:35Z,FA,Good
588,Delrina,791363717,571982,Power~enwiki,2017-07-19T19:31:29Z,FA,Good
589,Delrina,791283875,571982,Imaginatorium,2017-07-19T07:45:24Z,FA,Good
590,Delrina,791277609,571982,Power~enwiki,2017-07-19T06:37:52Z,FA,Good
591,Delrina,787009104,571982,InternetArchiveBot,2017-06-22T21:46:44Z,FA,Good
592,Delrina,780742216,571982,JFG,2017-05-16T22:29:27Z,FA,Good
593,Delrina,765602868,571982,Jenks24,2017-02-15T10:07:41Z,FA,Good
594,Delrina,763765015,571982,RMCD bot,2017-02-05T03:31:15Z,FA,Good
595,Delrina,741861744,571982,InternetArchiveBot,2016-09-30T03:28:51Z,FA,Good
596,Delrina,716269632,571982,Favonian,2016-04-20T20:08:58Z,FA,Good
597,Delrina,716269246,571982,74.89.205.191,2016-04-20T20:06:12Z,FA,Good
598,Delrina,716268897,571982,74.89.205.191,2016-04-20T20:03:27Z,FA,Good
599,Delrina,712999174,571982,Salix alba,2016-04-01T08:52:09Z,FA,Good
600,Delrina,712998706,571982,112.200.118.21,2016-04-01T08:46:32Z,FA,Good
601,Delrina,689344346,571982,69.180.104.60,2015-11-06T14:45:24Z,FA,Good
602,Delrina,689341969,571982,69.180.104.60,2015-11-06T14:21:50Z,FA,Good
603,Delrina,689341485,571982,69.180.104.60,2015-11-06T14:16:54Z,FA,Good
604,Delrina,689341419,571982,69.180.104.60,2015-11-06T14:16:12Z,FA,Good
605,Delrina,689341015,571982,69.180.104.60,2015-11-06T14:12:06Z,FA,Good
606,Delrina,689340747,571982,69.180.104.60,2015-11-06T14:09:00Z,FA,Good
607,Delrina,651909162,571982,47.72.149.154,2015-03-18T10:31:30Z,FA,Good
608,Delrina,636695972,571982,PrimeHunter,2014-12-05T01:47:58Z,FA,Good
609,Delrina,636678677,571982,76.95.236.84,2014-12-04T23:23:44Z,FA,Good
610,Delrina,636678608,571982,76.95.236.84,2014-12-04T23:23:07Z,FA,Good
611,Delrina,565180924,571982,Georgia guy,2013-07-21T12:16:32Z,FA,Good
612,Delrina,564743975,571982,RMCD bot,2013-07-18T04:43:23Z,FA,Good
613,Delrina,562939208,571982,Dancindazed,2013-07-05T06:21:12Z,FA,Good
614,Delrina,557374215,571982,Favonian,2013-05-29T16:47:21Z,FA,Good
615,Delrina,557372659,571982,108.128.32.138,2013-05-29T16:35:31Z,FA,Good
616,Delrina,557372532,571982,108.128.32.138,2013-05-29T16:34:32Z,FA,Good
617,Delrina,549750763,571982,Ducknish,2013-04-10T21:55:27Z,FA,Good
618,Delrina,549749972,571982,205.170.81.194,2013-04-10T21:48:57Z,FA,Good
619,Delrina,549749891,571982,205.170.81.194,2013-04-10T21:48:16Z,FA,Good
620,Delrina,535119842,571982,Jimp,2013-01-27T06:08:26Z,FA,Good
621,Delrina,508894265,571982,Arthur Rubin,2012-08-24T07:02:37Z,FA,Good
622,Delrina,508885577,571982,71.108.85.43,2012-08-24T05:22:00Z,FA,Good
623,Delrina,499298608,571982,NightBear,2012-06-25T15:37:29Z,FA,Good
624,Delrina,435093654,571982,JeffGBot,2011-06-19T14:10:09Z,FA,Good
625,Delrina,425443999,571982,SineBot,2011-04-23T03:42:15Z,FA,Good
626,Delrina,425443908,571982,71.167.73.53,2011-04-23T03:41:09Z,FA,Good
627,Delrina,381012251,571982,Falcon8765,2010-08-25T23:32:36Z,FA,Good
628,Delrina,381008214,571982,173.12.139.209,2010-08-25T23:07:30Z,FA,Good
629,Delrina,366246528,571982,The Tetrast,2010-06-05T20:12:17Z,FA,Good
630,Delrina,359355857,571982,WildBot,2010-05-01T00:29:10Z,FA,Good
631,Delrina,359353201,571982,WildBot,2010-05-01T00:12:10Z,FA,Good
